longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
139.42959,35.75052,日本,東京都,東大和市,,
140.78327,40.20825,日本,秋田县,鹿角市,,
132.89989,35.2431,日本,岛根县,雲南市,,Yoshidacho-Kawate
131.72796,33.5547,日本,大分县,国东市,,Kunisakimachi-Tsurugawa
130.29305,31.72934,日本,鹿儿岛县,市來串木野市,,
133.60302,34.53484,日本,岡山縣,淺口市,,
130.49114,33.783,日本,福冈县,福津市,,
130.71877,33.41439,日本,福冈县,朝仓市,,三奈木
130.39433,32.4892,日本,熊本县,上天草市,,
141.60004,39.03759,日本,岩手县,陸前高田市,,
136.58684,36.48204,日本,石川縣,白山市,,
140.74654,39.7093,日本,秋田县,仙北市,,
143.80703,44.08905,日本,北海道,佐呂間町,,Toppushi
135.24552,34.42695,日本,大阪府,田尻町,,Senshukuko-naka
144.59606,43.83764,日本,北海道,清里町,,Mizumoto-machi
141.93306,39.93386,日本,岩手县,田野畑村,,Raga
140.68596,42.80894,日本,北海道,新雪谷町,,Chuodori
140.56355,36.47396,日本,茨城县,Tokai,,
139.73446,36.22787,日本,栃木縣,Nogi,,
139.7044,36.04046,日本,埼玉县,Miyashiro,,
139.0946,35.9845,日本,埼玉县,橫瀨町,,Yokoze
137.90026,35.57652,日本,長野县,Takamori,,
137.90236,35.61555,日本,長野县,Matsukawa,,
138.01661,36.42567,日本,长野县,筑北村,,
138.09677,35.0554,日本,静冈县/靜岡縣,川根本町,,田野口
136.8121,35.1422,日本,爱知县,名古屋市,Nakagawa Ward,Haruta 3-chome
136.91299,34.93499,日本,愛知县,Agui,,
136.86441,34.80802,日本,愛知县,Mihama,,
137.11727,35.54057,日本,岐阜县,七宗町,,本郷
135.47112,34.69717,日本,大阪府,大阪市,福島區,Ebie 7-chome
135.6651,34.87724,日本,大阪府,高槻市,,
135.68463,34.89396,日本,京都府,長岡京市,,
135.70214,34.5986,日本,奈良县,Oji,,
135.20758,33.89628,日本,和歌山县,日高川町,,
135.53322,34.30339,日本,和歌山县,葛城市,,
134.75852,34.99147,日本,兵库县/兵庫縣,市川町,,Amaji
133.8515,34.15607,日本,香川县,Manno,,
132.6471,33.54993,日本,爱媛县,内子町,,内子
131.17965,33.22912,日本,大分县,九重町,,
139.88797,37.572,日本,福岛县,Yugawa,,
139.56002,35.68361,日本,,三鷹市,,Shimorenjaku 9-chome
139.76467,35.71886,日本,東京都,东京,Bunkyō,
139.77253,35.69848,日本,,千代田區,外神田,Soto-Kanda 1-chome
137.73774,34.77497,日本,静岡县,滨松市,,
136.53049,34.89141,日本,三重县,鈴鹿市,,
142.12642,45.24781,日本,北海道,猿拂村,,Karibetsu
136.9307,35.1947,日本,愛知县,名古屋市,,
136.92842,35.18656,日本,愛知县,名古屋市,,
139.72951,36.02229,日本,埼玉县,Miyashiro,,
139.45854,35.78931,日本,埼玉县,所澤市,,
130.48676,33.58699,日本,福冈县,Shime,,
140.03988,35.87204,日本,千叶县,我孫子,,
139.9065,35.73413,日本,千叶县,市川市,,市川三丁目
139.22332,37.83605,日本,新潟县,阿賀野市,,
139.71935,36.84352,日本,栃木縣,日光市,,
135.62012,34.71542,日本,大阪府,大東市,,Kita-Kishiwada 2-chome
139.31503,36.05528,日本,埼玉县,Ranzan,,
136.79108,35.07885,日本,爱知县,飛島村,,Motoki 4-chome
136.91201,35.25048,日本,爱知县,豐山町,,Toyoba
136.91108,35.34146,日本,愛知县,Oguchi,,
136.90983,35.35782,日本,愛知县,扶桑,,
137.17086,34.87482,日本,愛知县,Kota,,
136.82014,35.17457,日本,爱知县,大治町,,Majima
130.55212,33.24293,日本,福冈县,广川町,,大字久泉
136.97983,35.48488,日本,岐阜县,富加町,,Kajita
136.98546,35.42666,日本,岐阜县,美濃加茂市,,
136.63744,35.28511,日本,岐阜县,輪之內町,,Sato
136.66541,35.33539,日本,岐阜县,安八町,,氷取
136.78483,35.38834,日本,岐阜县,岐阜市,,
139.61027,36.22295,日本,群马县,板倉町,,Itakura
132.56967,34.33284,日本,広島县,熊野,,
132.51001,34.38793,日本,広島县,府中市,,
141.98408,43.48261,日本,北海道,上砂川町,,字上砂川町
142.35445,43.84336,日本,北海道,鷹栖町,,北一条一丁目
142.51031,43.69898,日本,北海道,東川町,,Higashimachi 1-chome
142.45143,43.69663,日本,北海道,東神樂町,,南一条東一丁目
134.91284,34.74807,日本,兵库县/兵庫縣,稻美町,,Kunioka 1-chome
135.21781,35.07318,日本,兵库县/兵庫縣,丹波篠山市,,Nishishinmachi
135.03101,35.17483,日本,兵库县,丹波市,,
139.89096,36.18229,日本,茨城县,八千代市,,
136.79753,36.86278,日本,石川县,寶達志水町,,Shio
141.14743,39.61114,日本,岩手县,矢巾町,,第6地割
134.04207,33.44769,日本,高知县,北川村,,大字野友
133.37336,33.53489,日本,高知县,日高村,,Hongo
130.76651,32.24674,日本,熊本县,山江村,,
135.42305,35.16436,日本,京都府,京丹波町,,Shuchi
136.66436,35.03421,日本,三重县,朝日町,,白梅の丘東二丁目
136.60062,35.09466,日本,三重县,桑名市,,
131.15754,32.46672,日本,宫崎县,椎叶村,,Kamishiiba
137.71112,35.27109,日本,长野县,賣木村,,Chuo
137.84602,35.37753,日本,长野县,泰阜村,,Hirashimada
138.57742,36.9876,日本,长野县,榮村,,Hokushin
137.78605,35.39742,日本,长野县,下條村,,山田河内
137.97503,35.87291,日本,长野县,南箕輪村,,南殿
134.17743,35.12303,日本,冈山县,奈義町,,Toyosawa
133.55687,34.5138,日本,冈山县,里庄町,,Shinjo-Green-crest
139.19461,36.05815,日本,埼玉县,東秩父村,,Okusawa
139.33411,35.98146,日本,埼玉县,鳩山町,,Mamedo
136.2612,35.20411,日本,滋賀县,甲良町,,Yokozeki
136.22989,35.20034,日本,滋賀县,豐鄉町,,Hachime
136.12453,35.0608,日本,滋賀县,龍王町,,大字綾戸
140.10204,36.5433,日本,栃木縣,市貝町,,大字市塙
134.45328,33.9931,日本,德岛县,Sanagochi,,
134.58056,34.13377,日本,德岛县,德島市,,
133.38079,35.44021,日本,鸟取县,日吉津村,,
138.92223,35.78971,日本,山梨县,丹波山村,,Shimogumi
138.94016,35.76012,日本,山梨县,小菅村,,川久保
138.53514,35.62792,日本,山梨县,昭和町,,Ikkui
138.46473,35.60855,日本,山梨县,南阿爾卑斯市,,Ogasahara
139.49052,35.77419,日本,東京都,東村山市,,
139.75517,35.6638,日本,東京都,东京,Minato,
139.76961,35.73264,日本,,荒川區,,Nishi-Nippori 5-chome
139.56031,35.72525,日本,東京都,Nishi-Tokyo-shi,,
139.72225,35.60463,日本,東京都,东京,Shinagawa,
139.8425,35.70768,日本,東京都,东京,Edogawa,
139.65984,35.75762,日本,,練馬區,,Nishiki 2-chome
139.66758,35.75512,日本,東京都,东京,Nerima,
139.7372,35.75736,日本,,北區,Ōji,Oji 2-chome
139.79055,35.70328,日本,,臺東區,,Komagata 1-chome
139.81456,35.6698,日本,,江東區,,Toyo 3
139.66118,35.78611,日本,,板橋區,,Takashimadaira 2
139.67556,35.78302,日本,東京都,东京,Itabashi,
139.72881,35.70531,日本,東京都,东京,Shinjuku,
139.70607,35.74968,日本,東京都,东京,Itabashi,
139.67744,35.73458,日本,東京都,东京,Nerima,
139.92902,35.69355,日本,千叶县,市川,,
139.88254,35.69137,日本,東京都,东京,Edogawa,
139.73076,35.77031,日本,東京都,东京,Kita,
139.61363,35.4304,日本,神奈川縣,横滨市,Minami Ward,Miyamotocho 1-chome
139.62426,35.61553,日本,東京都,东京,Setagaya,
138.92187,34.97008,日本,静冈县/靜岡縣,伊豆市,,修善寺
139.75928,35.64901,日本,,港區,,Kaigan 2-chome
139.58877,35.7653,日本,,練馬區,,Oizumi-gakuencho 4-chome
139.70065,35.6389,日本,東京都,东京,Meguro,
139.70406,35.74686,日本,東京都,东京,Itabashi,
139.6948,35.74683,日本,東京都,东京,Itabashi,
139.70129,35.65578,日本,,澀谷區,,Sakuragaokacho
139.69301,35.65149,日本,東京都,东京,Meguro,
139.69344,35.63785,日本,,目黑區,,Yutenji 2-chome
139.75642,35.69559,日本,,千代田區,,Kanda-Jinbocho 2-chome
139.61713,35.37609,日本,神奈川县,横滨市,,
139.85405,35.74974,日本,東京都,东京,Katsushika,
139.6372,35.71091,日本,東京都,东京,Suginami,
139.70822,35.67784,日本,,澀谷區,,Sendagaya 3
139.74549,35.70686,日本,,文京區,,Koraku 2-chome
139.7712,35.81087,日本,東京都,东京,Adachi,
139.77137,35.76666,日本,東京都,东京,Adachi,
139.81654,35.77432,日本,東京都,东京,Adachi,
139.62798,35.48926,日本,神奈川縣,横滨市,Kanagawa Ward,Shirahatacho
139.44886,35.49836,日本,神奈川县,Yamato,,
139.79448,35.66676,日本,,江東區,,Ecchujima 2
139.58077,35.72138,日本,東京都,东京,Nerima,
139.58355,35.72568,日本,東京都,东京,Nerima,
139.7956,35.79357,日本,東京都,东京,Adachi,
139.82163,35.75351,日本,,葛飾區,,Kosuge 2-chome
139.38638,35.57203,日本,神奈川县,相模原市,,
139.31956,35.62594,日本,東京都,八王子市,,
